state,party,day,stateleg_mentions,stateleg_mentions_dem,stateleg_mentions_rep,stateleg_mentions_dem_samestate,stateleg_mentions_rep_samestate,stateleg_mentions_samestate,stateleg_mentions_samestate_sameparty
AZ,republican,2018-09-17,0,0,0,0,0,0,0
AZ,republican,2018-06-02,2,1,1,0,0,0,0
AZ,republican,2018-06-23,1,0,1,0,1,1,1
AZ,republican,2018-04-10,2,0,2,0,2,2,2
AZ,republican,2018-03-02,2,2,0,2,0,2,0
AZ,republican,2018-07-14,2,0,2,0,2,2,2
AZ,republican,2018-03-27,0,0,0,0,0,0,0
AZ,republican,2018-11-11,1,0,1,0,0,0,0
AZ,republican,2018-12-21,1,1,0,1,0,1,0
AZ,republican,2018-07-17,1,0,1,0,1,1,1
AZ,republican,2018-10-17,0,0,0,0,0,0,0
AZ,republican,2018-06-16,1,0,1,0,0,0,0
AZ,republican,2018-03-20,2,0,2,0,2,2,2
AZ,republican,2018-03-01,3,2,1,2,0,2,0
AZ,republican,2018-01-10,3,0,3,0,0,0,0
AZ,republican,2018-06-15,0,0,0,0,0,0,0
AZ,republican,2018-11-20,2,1,1,1,1,2,1
AZ,republican,2018-12-14,1,1,0,0,0,0,0
AZ,republican,2018-08-09,0,0,0,0,0,0,0
AZ,republican,2018-10-20,0,0,0,0,0,0,0
AZ,republican,2018-08-07,0,0,0,0,0,0,0
AZ,republican,2018-09-16,0,0,0,0,0,0,0
AZ,republican,2018-07-20,0,0,0,0,0,0,0
AZ,republican,2018-10-23,2,0,2,0,2,2,2
AZ,republican,2018-01-08,1,0,1,0,0,0,0
AZ,republican,2018-01-15,3,0,3,0,0,0,0
AZ,republican,2018-02-12,1,1,0,1,0,1,0
AZ,republican,2018-08-19,0,0,0,0,0,0,0
AZ,republican,2018-02-11,1,1,0,1,0,1,0
AZ,republican,2018-07-24,0,0,0,0,0,0,0
AZ,republican,2018-05-24,1,0,1,0,1,1,1
AZ,republican,2018-03-30,1,1,0,0,0,0,0
AZ,republican,2018-10-08,2,1,1,1,1,2,1
AZ,republican,2018-02-08,2,0,2,0,0,0,0
AZ,republican,2018-10-15,0,0,0,0,0,0,0
AZ,republican,2018-07-23,2,2,0,0,0,0,0
AZ,republican,2018-01-21,0,0,0,0,0,0,0
AZ,republican,2018-02-19,5,0,5,0,4,4,4
AZ,republican,2018-08-29,1,0,1,0,0,0,0
AZ,republican,2018-05-18,4,0,4,0,2,2,2
AZ,republican,2018-02-03,2,0,2,0,0,0,0
AZ,republican,2018-06-03,5,5,0,0,0,0,0
AZ,republican,2018-08-30,0,0,0,0,0,0,0
AZ,republican,2018-09-30,2,0,2,0,2,2,2
AZ,republican,2018-03-08,2,2,0,0,0,0,0
AZ,republican,2018-11-21,4,3,1,3,1,4,1
AZ,republican,2018-03-04,0,0,0,0,0,0,0
AZ,republican,2018-05-31,3,0,3,0,1,1,1
AZ,republican,2018-11-28,1,0,1,0,1,1,1
AZ,republican,2018-07-02,0,0,0,0,0,0,0
AZ,republican,2018-11-03,3,1,2,0,1,1,1
AZ,republican,2018-03-23,10,0,10,0,10,10,10
AZ,republican,2018-11-29,4,4,0,4,0,4,0
AZ,republican,2018-03-31,1,0,1,0,1,1,1
AZ,republican,2018-08-08,0,0,0,0,0,0,0
AZ,republican,2018-12-22,1,0,1,0,1,1,1
AZ,republican,2018-09-08,0,0,0,0,0,0,0
AZ,republican,2018-09-24,0,0,0,0,0,0,0
AZ,republican,2018-10-01,3,0,3,0,1,1,1
AZ,republican,2018-09-20,0,0,0,0,0,0,0
AZ,republican,2018-08-28,0,0,0,0,0,0,0
AZ,republican,2018-12-15,1,1,0,1,0,1,0
AZ,republican,2018-08-06,1,0,1,0,1,1,1
AZ,republican,2018-12-02,4,0,4,0,4,4,4
AZ,republican,2018-11-12,8,2,6,2,1,3,1
AZ,republican,2018-06-25,0,0,0,0,0,0,0
AZ,republican,2018-12-27,1,1,0,1,0,1,0
AZ,republican,2018-08-18,3,0,3,0,3,3,3
AZ,republican,2018-07-26,0,0,0,0,0,0,0
AZ,republican,2018-01-09,1,0,1,0,0,0,0
AZ,republican,2018-03-24,2,1,1,0,1,1,1
AZ,republican,2018-11-19,3,3,0,3,0,3,0
AZ,republican,2018-12-23,0,0,0,0,0,0,0
AZ,republican,2018-07-19,1,0,1,0,1,1,1
AZ,republican,2018-05-09,0,0,0,0,0,0,0
AZ,republican,2018-07-04,0,0,0,0,0,0,0
AZ,republican,2018-07-13,1,0,1,0,0,0,0
AZ,republican,2018-02-14,1,0,1,0,1,1,1
AZ,republican,2018-01-30,4,0,4,0,4,4,4
AZ,republican,2018-11-14,8,5,4,5,3,8,3
AZ,republican,2018-04-11,0,0,0,0,0,0,0
AZ,republican,2018-04-03,1,1,0,0,0,0,0
AZ,republican,2018-10-27,1,0,1,0,0,0,0
AZ,republican,2018-06-18,0,0,0,0,0,0,0
AZ,republican,2018-05-29,0,0,0,0,0,0,0
AZ,republican,2018-10-26,3,0,3,0,3,3,3
AZ,republican,2018-05-25,3,2,1,0,0,0,0
AZ,republican,2018-06-17,0,0,0,0,0,0,0
AZ,republican,2018-06-14,0,0,0,0,0,0,0
AZ,republican,2018-01-27,5,4,1,4,1,5,1
AZ,republican,2018-04-13,0,0,0,0,0,0,0
AZ,republican,2018-05-27,0,0,0,0,0,0,0
AZ,republican,2018-08-27,0,0,0,0,0,0,0
AZ,republican,2018-10-14,2,2,0,1,0,1,0
AZ,republican,2018-05-16,2,0,2,0,0,0,0
AZ,republican,2018-09-13,0,0,0,0,0,0,0
AZ,republican,2018-12-17,0,0,0,0,0,0,0
AZ,republican,2018-04-06,1,1,0,1,0,1,0
AZ,republican,2018-05-20,0,0,0,0,0,0,0
AZ,republican,2018-10-30,5,3,2,3,1,4,1
AZ,republican,2018-12-12,3,1,2,1,1,2,1
AZ,republican,2018-12-13,2,2,0,2,0,2,0
AZ,republican,2018-12-10,3,2,1,2,0,2,0
AZ,republican,2018-11-13,1,0,1,0,0,0,0
AZ,republican,2018-09-12,0,0,0,0,0,0,0
AZ,republican,2018-05-26,4,2,2,1,0,1,0
AZ,republican,2018-09-03,0,0,0,0,0,0,0
AZ,republican,2018-09-28,0,0,0,0,0,0,0
AZ,republican,2018-05-15,5,2,3,2,3,5,3
AZ,republican,2018-08-16,0,0,0,0,0,0,0
AZ,republican,2018-10-18,0,0,0,0,0,0,0
AZ,republican,2018-06-27,0,0,0,0,0,0,0
AZ,republican,2018-03-17,0,0,0,0,0,0,0
AZ,republican,2018-09-06,1,0,1,0,0,0,0
AZ,republican,2018-09-09,0,0,0,0,0,0,0
AZ,republican,2018-05-04,5,0,5,0,5,5,5
AZ,republican,2018-02-25,4,0,4,0,1,1,1
AZ,republican,2018-08-03,1,0,1,0,1,1,1
AZ,republican,2018-09-04,0,0,0,0,0,0,0
AZ,republican,2018-03-28,0,0,0,0,0,0,0
AZ,republican,2018-09-21,1,0,1,0,0,0,0
AZ,republican,2018-03-06,2,0,2,0,1,1,1
AZ,republican,2018-03-26,5,1,5,1,5,6,5
AZ,republican,2018-04-25,1,0,1,0,0,0,0
AZ,republican,2018-01-12,3,0,3,0,0,0,0
AZ,republican,2018-08-13,3,0,3,0,3,3,3
AZ,republican,2018-02-22,3,0,3,0,2,2,2
AZ,republican,2018-10-03,0,0,0,0,0,0,0
AZ,republican,2018-07-10,0,0,0,0,0,0,0
AZ,republican,2018-09-01,0,0,0,0,0,0,0
AZ,republican,2018-11-05,4,3,1,3,1,4,1
AZ,republican,2018-04-12,3,0,3,0,3,3,3
AZ,republican,2018-08-17,2,0,2,0,2,2,2
AZ,republican,2018-07-21,0,0,0,0,0,0,0
AZ,republican,2018-03-15,2,2,0,0,0,0,0
AZ,republican,2018-12-30,1,1,0,0,0,0,0
AZ,republican,2018-08-23,1,0,1,0,1,1,1
AZ,republican,2018-05-07,10,8,2,6,0,6,0
AZ,republican,2018-12-16,1,0,1,0,1,1,1
AZ,republican,2018-07-25,0,0,0,0,0,0,0
AZ,republican,2018-08-24,0,0,0,0,0,0,0
AZ,republican,2018-10-25,4,2,2,2,1,3,1
AZ,republican,2018-11-22,2,2,0,2,0,2,0
AZ,republican,2018-01-20,5,4,2,3,2,5,2
AZ,republican,2018-02-05,0,0,0,0,0,0,0
AZ,republican,2018-08-20,2,0,2,0,2,2,2
AZ,republican,2018-07-08,0,0,0,0,0,0,0
AZ,republican,2018-11-23,1,1,1,1,1,2,1
AZ,republican,2018-07-01,0,0,0,0,0,0,0
AZ,republican,2018-12-25,0,0,0,0,0,0,0
AZ,republican,2018-10-31,2,1,1,1,1,2,1
AZ,republican,2018-06-07,0,0,0,0,0,0,0
AZ,republican,2018-01-24,2,0,2,0,2,2,2
AZ,democrat,2018-05-23,5,5,0,2,0,2,2
AZ,democrat,2018-04-20,10,10,0,5,0,5,5
AZ,democrat,2018-05-05,18,18,0,3,0,3,3
AZ,democrat,2018-12-07,11,11,0,7,0,7,7
AZ,democrat,2018-09-29,3,2,1,2,0,2,2
AZ,democrat,2018-11-04,20,19,1,17,0,17,17
AZ,democrat,2018-12-19,16,16,0,10,0,10,10
AZ,democrat,2018-12-03,3,3,0,3,0,3,3
AZ,democrat,2018-08-22,1,1,0,0,0,0,0
AZ,democrat,2018-01-05,4,4,0,2,0,2,2
AZ,democrat,2018-01-25,6,6,0,5,0,5,5
AZ,democrat,2018-02-04,1,1,0,0,0,0,0
AZ,democrat,2018-02-10,13,11,2,5,1,6,5
AZ,democrat,2018-04-21,1,1,0,1,0,1,1
AZ,democrat,2018-05-10,6,6,0,4,0,4,4
AZ,democrat,2018-01-13,7,7,0,5,0,5,5
AZ,democrat,2018-06-04,14,14,0,5,0,5,5
AZ,democrat,2018-06-30,0,0,0,0,0,0,0
AZ,democrat,2018-07-07,3,3,0,3,0,3,3
AZ,democrat,2018-11-06,50,48,2,30,0,30,30
AZ,democrat,2018-10-13,2,2,0,2,0,2,2
AZ,democrat,2018-08-15,2,2,0,0,0,0,0
AZ,democrat,2018-08-11,3,3,0,0,0,0,0
AZ,democrat,2018-06-28,4,3,1,3,0,3,3
AZ,democrat,2018-01-18,9,8,1,7,0,7,7
AZ,democrat,2018-06-08,3,2,1,2,0,2,2
AZ,democrat,2018-06-26,3,3,0,1,0,1,1
AZ,democrat,2018-01-07,2,2,0,0,0,0,0
AZ,democrat,2018-08-12,2,2,0,1,0,1,1
AZ,democrat,2018-01-26,3,3,0,2,0,2,2
AZ,democrat,2018-05-14,1,1,0,1,0,1,1
AZ,democrat,2018-05-08,8,7,1,3,0,3,3
AZ,democrat,2018-03-12,6,6,0,4,0,4,4
AZ,democrat,2018-06-09,4,3,1,2,0,2,2
AZ,democrat,2018-05-06,7,6,1,4,1,5,4
AZ,democrat,2018-09-22,3,3,0,3,0,3,3
AZ,democrat,2018-10-11,8,8,0,6,0,6,6
AZ,democrat,2018-06-21,5,5,0,2,0,2,2
AZ,democrat,2018-04-30,14,14,0,12,0,12,12
AZ,democrat,2018-08-05,1,1,0,1,0,1,1
AZ,democrat,2018-03-03,3,3,0,1,0,1,1
AZ,democrat,2018-05-28,4,4,0,1,0,1,1
AZ,democrat,2018-01-31,4,4,0,3,0,3,3
AZ,democrat,2018-05-01,25,21,4,18,4,22,18
AZ,democrat,2018-03-10,8,7,1,5,1,6,5
AZ,democrat,2018-07-06,2,2,0,1,0,1,1
AZ,democrat,2018-06-05,7,7,0,0,0,0,0
AZ,democrat,2018-10-06,6,6,0,6,0,6,6
AZ,democrat,2018-06-11,2,2,0,0,0,0,0
AZ,democrat,2018-07-05,2,1,1,1,0,1,1
AZ,democrat,2018-12-05,5,5,0,1,0,1,1
AZ,democrat,2018-01-19,12,12,0,6,0,6,6
AZ,democrat,2018-08-14,1,1,0,1,0,1,1
AZ,democrat,2018-09-18,1,1,0,0,0,0,0
AZ,democrat,2018-12-24,3,3,0,0,0,0,0
AZ,democrat,2018-11-24,6,6,0,1,0,1,1
AZ,democrat,2018-10-24,5,4,1,4,0,4,4
AZ,democrat,2018-12-29,2,2,0,1,0,1,1
AZ,democrat,2018-04-15,12,11,1,3,1,4,3
AZ,democrat,2018-03-07,21,21,0,4,0,4,4
AZ,democrat,2018-02-24,12,10,2,0,2,2,0
AZ,democrat,2018-10-04,2,2,0,2,0,2,2
AZ,democrat,2018-07-03,1,1,0,1,0,1,1
AZ,democrat,2018-06-24,1,1,0,1,0,1,1
AZ,democrat,2018-09-23,0,0,0,0,0,0,0
AZ,democrat,2018-06-01,6,6,0,1,0,1,1
AZ,democrat,2018-02-23,19,18,1,2,0,2,2
AZ,democrat,2018-06-06,6,6,0,2,0,2,2
AZ,democrat,2018-04-01,0,0,0,0,0,0,0
AZ,democrat,2018-07-28,2,1,1,0,1,1,0
AZ,democrat,2018-04-24,13,11,2,7,0,7,7
AZ,democrat,2018-09-15,0,0,0,0,0,0,0
AZ,democrat,2018-04-14,6,6,0,4,0,4,4
AZ,democrat,2018-12-31,3,3,0,2,0,2,2
AZ,democrat,2018-11-10,20,20,0,19,0,19,19
AZ,democrat,2018-06-12,3,2,1,0,0,0,0
AZ,democrat,2018-09-10,6,6,0,5,0,5,5
AZ,democrat,2018-10-09,2,2,0,1,0,1,1
AZ,democrat,2018-02-16,7,7,0,4,0,4,4
AZ,democrat,2018-08-10,5,5,0,2,0,2,2
AZ,democrat,2018-11-15,42,41,1,39,0,39,39
AZ,democrat,2018-07-16,5,4,1,4,0,4,4
AZ,democrat,2018-11-25,5,3,2,3,0,3,3
AZ,democrat,2018-10-05,14,14,0,9,0,9,9
AZ,democrat,2018-07-15,2,2,0,0,0,0,0
AZ,democrat,2018-05-13,7,7,0,3,0,3,3
AZ,democrat,2018-05-11,8,8,0,4,0,4,4
AZ,democrat,2018-08-21,2,1,1,0,1,1,0
AZ,democrat,2018-08-25,5,4,1,3,1,4,3
AZ,democrat,2018-05-22,6,5,1,0,0,0,0
AZ,democrat,2018-12-28,6,6,0,2,0,2,2
AZ,democrat,2018-01-16,6,6,0,3,0,3,3
AZ,democrat,2018-02-02,8,8,0,1,0,1,1
AZ,democrat,2018-06-20,4,4,0,3,0,3,3
AZ,democrat,2018-07-30,4,4,0,3,0,3,3
AZ,democrat,2018-03-29,10,9,1,8,0,8,8
AZ,democrat,2018-10-21,3,3,0,3,0,3,3
AZ,democrat,2018-09-05,5,4,1,2,1,3,2
AZ,democrat,2018-05-30,12,12,0,6,0,6,6
AZ,democrat,2018-09-11,1,1,0,0,0,0,0
AZ,democrat,2018-08-31,6,4,2,1,1,2,1
AZ,democrat,2018-06-13,0,0,0,0,0,0,0
AZ,democrat,2018-10-19,4,4,0,4,0,4,4
AZ,democrat,2018-06-29,1,0,1,0,1,1,0
AZ,democrat,2018-07-27,2,2,0,1,0,1,1
AZ,democrat,2018-03-09,8,8,0,4,0,4,4
AZ,democrat,2018-01-06,3,3,0,1,0,1,1
AZ,democrat,2018-03-25,4,4,0,3,0,3,3
AZ,democrat,2018-07-31,3,3,0,3,0,3,3
AZ,democrat,2018-03-18,10,10,0,8,0,8,8
AZ,democrat,2018-03-19,5,5,0,3,0,3,3
AZ,democrat,2018-03-21,9,9,0,6,0,6,6
AZ,democrat,2018-10-16,9,9,0,5,0,5,5
AZ,democrat,2018-04-19,5,3,2,2,2,4,2
AZ,democrat,2018-12-20,9,9,0,7,0,7,7
AZ,democrat,2018-07-12,0,0,0,0,0,0,0
AZ,democrat,2018-03-14,16,15,1,9,1,10,9
AZ,democrat,2018-06-22,5,4,1,3,0,3,3
AZ,democrat,2018-06-19,6,6,0,6,0,6,6
AZ,democrat,2018-09-07,3,2,1,0,1,1,0
AZ,democrat,2018-08-04,9,9,0,4,0,4,4
AZ,democrat,2018-01-28,7,3,5,1,4,5,1
AZ,democrat,2018-02-06,11,11,0,8,0,8,8
AZ,democrat,2018-11-02,13,12,1,6,0,6,6
AZ,democrat,2018-10-12,1,1,0,1,0,1,1
AZ,democrat,2018-09-26,7,7,0,7,0,7,7
AZ,democrat,2018-07-11,6,6,0,6,0,6,6
AZ,democrat,2018-04-05,8,4,4,2,2,4,2
AZ,democrat,2018-02-15,10,8,2,7,0,7,7
AZ,democrat,2018-04-28,10,10,0,6,0,6,6
AZ,democrat,2018-01-14,1,1,0,1,0,1,1
AZ,democrat,2018-09-25,0,0,0,0,0,0,0
AZ,democrat,2018-12-18,8,7,1,4,0,4,4
AZ,democrat,2018-11-17,101,101,0,100,0,100,100
AZ,democrat,2018-09-14,4,4,0,4,0,4,4
AZ,democrat,2018-11-01,19,17,2,13,0,13,13
AZ,democrat,2018-02-27,7,7,0,1,0,1,1
AZ,democrat,2018-02-28,7,6,1,1,1,2,1
AZ,democrat,2018-01-22,6,5,1,2,1,3,2
AZ,democrat,2018-04-16,1,1,0,1,0,1,1
AZ,democrat,2018-12-01,5,4,1,4,0,4,4
AZ,democrat,2018-12-09,3,2,1,0,0,0,0
AZ,democrat,2018-09-19,6,6,0,6,0,6,6
AZ,democrat,2018-01-02,0,0,0,0,0,0,0
AZ,democrat,2018-05-12,3,3,0,3,0,3,3
AZ,democrat,2018-10-07,3,3,0,0,0,0,0
AZ,democrat,2018-04-17,5,5,0,3,0,3,3
AZ,democrat,2018-04-18,4,4,0,1,0,1,1
AZ,democrat,2018-12-04,6,6,0,1,0,1,1
AZ,democrat,2018-10-02,6,3,3,3,0,3,3
AZ,democrat,2018-10-10,10,10,0,8,0,8,8
AZ,democrat,2018-01-17,12,12,0,5,0,5,5
AZ,democrat,2018-04-04,9,9,0,6,0,6,6
AZ,democrat,2018-12-06,12,11,1,1,0,1,1
AZ,democrat,2018-01-11,10,8,2,5,2,7,5
AZ,democrat,2018-09-27,6,6,0,5,0,5,5
AZ,democrat,2018-02-20,10,6,5,5,2,7,5
AZ,democrat,2018-11-30,9,8,1,5,0,5,5
AZ,democrat,2018-04-07,9,9,0,5,0,5,5
AZ,democrat,2018-03-13,15,15,0,4,0,4,4
AZ,democrat,2018-01-29,29,29,0,2,0,2,2
AZ,democrat,2018-06-10,2,2,0,0,0,0,0
AZ,democrat,2018-02-26,18,18,0,2,0,2,2
AZ,democrat,2018-09-02,7,4,3,2,0,2,2
AZ,democrat,2018-12-11,4,3,1,2,0,2,2
AZ,democrat,2018-11-18,10,10,0,6,0,6,6
AZ,democrat,2018-04-27,17,15,2,10,1,11,10
AZ,democrat,2018-03-16,1,1,0,0,0,0,0
AZ,democrat,2018-11-16,58,58,0,50,0,50,50
AZ,democrat,2018-11-07,40,39,1,21,0,21,21
AZ,democrat,2018-04-08,6,6,0,4,0,4,4
AZ,democrat,2018-03-05,5,5,0,2,0,2,2
AZ,democrat,2018-11-27,5,5,0,3,0,3,3
AZ,democrat,2018-05-03,62,61,1,61,1,62,61
AZ,democrat,2018-07-18,2,2,0,1,0,1,1
AZ,democrat,2018-04-29,16,16,0,15,0,15,15
AZ,democrat,2018-01-23,5,3,2,1,2,3,1
AZ,democrat,2018-07-22,2,2,0,2,0,2,2
AZ,democrat,2018-04-22,5,4,1,3,1,4,3
AZ,democrat,2018-01-03,3,2,1,0,1,1,0
AZ,democrat,2018-12-26,5,4,1,2,0,2,2
AZ,democrat,2018-10-28,6,6,0,3,0,3,3
AZ,democrat,2018-07-29,2,1,1,0,0,0,0
AZ,democrat,2018-11-26,3,3,0,1,0,1,1
AZ,democrat,2018-08-26,2,1,1,1,0,1,1
AZ,democrat,2018-02-01,11,10,1,7,1,8,7
AZ,democrat,2018-02-07,21,21,0,13,0,13,13
AZ,democrat,2018-05-19,10,7,3,3,0,3,3
AZ,democrat,2018-01-04,8,8,0,0,0,0,0
AZ,democrat,2018-10-29,14,14,0,11,0,11,11
AZ,democrat,2018-02-17,3,3,0,3,0,3,3
AZ,democrat,2018-03-22,14,14,0,5,0,5,5
AZ,democrat,2018-12-08,12,12,0,7,0,7,7
AZ,democrat,2018-04-02,2,1,1,0,1,1,0
AZ,democrat,2018-03-11,2,2,0,1,0,1,1
AZ,democrat,2018-05-02,36,28,8,26,8,34,26
AZ,democrat,2018-02-18,8,7,1,5,0,5,5
AZ,democrat,2018-08-02,0,0,0,0,0,0,0
AZ,democrat,2018-07-09,1,1,0,1,0,1,1
AZ,democrat,2018-08-01,4,4,0,2,0,2,2
AZ,democrat,2018-04-26,36,34,2,30,2,32,30
AZ,democrat,2018-04-23,10,4,6,4,1,5,4
AZ,democrat,2018-10-22,3,3,0,1,0,1,1
AZ,democrat,2018-05-17,3,2,1,1,0,1,1
AZ,democrat,2018-02-21,19,5,14,2,0,2,2
AZ,democrat,2018-11-08,12,10,2,7,1,8,7
AZ,democrat,2018-11-09,16,14,2,8,0,8,8
AZ,democrat,2018-02-13,19,18,1,11,1,12,11
AZ,democrat,2018-05-21,4,3,1,1,0,1,1
AZ,democrat,2018-04-09,15,14,1,10,1,11,10
AZ,democrat,2018-02-09,4,3,1,0,1,1,0
AZ,democrat,2018-09-17,2,2,0,0,0,0,0
AZ,democrat,2018-06-02,4,4,0,1,0,1,1
AZ,democrat,2018-06-23,3,3,0,2,0,2,2
AZ,democrat,2018-04-10,7,7,0,4,0,4,4
AZ,democrat,2018-03-02,4,4,0,1,0,1,1
AZ,democrat,2018-07-14,7,7,0,4,0,4,4
AZ,democrat,2018-03-27,8,8,0,6,0,6,6
AZ,democrat,2018-11-11,24,24,0,21,0,21,21
AZ,democrat,2018-12-21,7,7,0,7,0,7,7
AZ,democrat,2018-07-17,5,3,2,3,1,4,3
AZ,democrat,2018-10-17,2,2,0,1,0,1,1
AZ,democrat,2018-06-16,1,0,1,0,0,0,0
AZ,democrat,2018-03-20,2,2,0,1,0,1,1
AZ,democrat,2018-03-01,3,3,0,2,0,2,2
AZ,democrat,2018-01-10,10,8,2,3,2,5,3
AZ,democrat,2018-06-15,5,4,1,1,0,1,1
AZ,democrat,2018-11-20,17,17,0,11,0,11,11
AZ,democrat,2018-12-14,5,3,2,0,0,0,0
AZ,democrat,2018-08-09,3,3,0,1,0,1,1
AZ,democrat,2018-10-20,4,4,0,4,0,4,4
AZ,democrat,2018-08-07,5,3,2,0,2,2,0
AZ,democrat,2018-09-16,0,0,0,0,0,0,0
AZ,democrat,2018-07-20,4,3,1,3,0,3,3
AZ,democrat,2018-10-23,9,9,0,9,0,9,9
AZ,democrat,2018-01-08,13,12,1,5,0,5,5
AZ,democrat,2018-01-15,3,3,0,2,0,2,2
AZ,democrat,2018-02-12,9,6,3,3,1,4,3
AZ,democrat,2018-08-19,4,3,1,3,1,4,3
AZ,democrat,2018-02-11,3,1,2,1,1,2,1
AZ,democrat,2018-07-24,9,8,1,6,0,6,6
AZ,democrat,2018-05-24,6,5,1,1,0,1,1
AZ,democrat,2018-03-30,4,4,0,3,0,3,3
AZ,democrat,2018-10-08,4,4,0,4,0,4,4
AZ,democrat,2018-02-08,8,7,1,4,1,5,4
AZ,democrat,2018-10-15,0,0,0,0,0,0,0
AZ,democrat,2018-07-23,2,1,1,0,0,0,0
AZ,democrat,2018-01-21,4,3,1,2,1,3,2
AZ,democrat,2018-02-19,7,7,0,5,0,5,5
AZ,democrat,2018-08-29,15,13,2,9,1,10,9
AZ,democrat,2018-05-18,4,4,0,0,0,0,0
AZ,democrat,2018-02-03,3,3,0,2,0,2,2
AZ,democrat,2018-06-03,8,8,0,1,0,1,1
AZ,democrat,2018-08-30,6,6,0,6,0,6,6
AZ,democrat,2018-09-30,2,2,0,2,0,2,2
AZ,democrat,2018-03-08,9,9,0,4,0,4,4
AZ,democrat,2018-11-21,9,9,0,5,0,5,5
AZ,democrat,2018-03-04,10,6,4,1,0,1,1
AZ,democrat,2018-05-31,15,14,1,5,0,5,5
AZ,democrat,2018-11-28,6,4,2,3,1,4,3
AZ,democrat,2018-07-02,2,2,0,0,0,0,0
AZ,democrat,2018-11-03,29,27,2,15,0,15,15
AZ,democrat,2018-03-23,2,1,1,1,1,2,1
AZ,democrat,2018-11-29,25,21,4,21,0,21,21
AZ,democrat,2018-03-31,6,5,1,2,1,3,2
AZ,democrat,2018-08-08,6,6,0,4,0,4,4
AZ,democrat,2018-12-22,6,6,0,6,0,6,6
AZ,democrat,2018-09-08,0,0,0,0,0,0,0
AZ,democrat,2018-09-24,1,1,0,1,0,1,1
AZ,democrat,2018-10-01,4,2,2,0,0,0,0
AZ,democrat,2018-09-20,0,0,0,0,0,0,0
AZ,democrat,2018-08-28,6,6,0,5,0,5,5
AZ,democrat,2018-12-15,7,6,1,3,0,3,3
AZ,democrat,2018-08-06,0,0,0,0,0,0,0
AZ,democrat,2018-12-02,4,4,0,4,0,4,4
AZ,democrat,2018-11-12,63,62,1,60,1,61,60
AZ,democrat,2018-06-25,7,7,0,3,0,3,3
AZ,democrat,2018-12-27,2,2,0,0,0,0,0
AZ,democrat,2018-08-18,1,1,0,0,0,0,0
AZ,democrat,2018-07-26,4,3,1,2,1,3,2
AZ,democrat,2018-01-09,9,8,1,4,1,5,4
AZ,democrat,2018-03-24,9,9,0,7,0,7,7
AZ,democrat,2018-11-19,18,18,0,16,0,16,16
AZ,democrat,2018-12-23,1,1,0,0,0,0,0
AZ,democrat,2018-07-19,2,2,0,2,0,2,2
AZ,democrat,2018-05-09,11,9,2,1,1,2,1
AZ,democrat,2018-07-04,1,1,0,0,0,0,0
AZ,democrat,2018-07-13,3,2,1,0,1,1,0
AZ,democrat,2018-02-14,13,13,0,9,0,9,9
AZ,democrat,2018-01-30,10,9,1,4,0,4,4
AZ,democrat,2018-11-14,26,26,0,20,0,20,20
AZ,democrat,2018-04-11,15,12,3,3,2,5,3
AZ,democrat,2018-04-03,8,8,0,2,0,2,2
AZ,democrat,2018-10-27,12,11,1,8,0,8,8
AZ,democrat,2018-06-18,2,1,1,0,1,1,0
AZ,democrat,2018-05-29,10,10,0,5,0,5,5
AZ,democrat,2018-10-26,14,12,2,9,2,11,9
AZ,democrat,2018-05-25,4,4,0,0,0,0,0
AZ,democrat,2018-06-17,1,1,0,0,0,0,0
AZ,democrat,2018-06-14,1,1,0,1,0,1,1
AZ,democrat,2018-01-27,9,9,0,8,0,8,8
AZ,democrat,2018-04-13,4,4,0,2,0,2,2
AZ,democrat,2018-05-27,4,4,0,1,0,1,1
AZ,democrat,2018-08-27,0,0,0,0,0,0,0
AZ,democrat,2018-10-14,4,4,1,4,1,5,4
AZ,democrat,2018-05-16,5,5,0,0,0,0,0
AZ,democrat,2018-09-13,6,5,1,5,1,6,5
AZ,democrat,2018-12-17,2,1,1,0,0,0,0
AZ,democrat,2018-04-06,5,4,1,3,1,4,3
AZ,democrat,2018-05-20,0,0,0,0,0,0,0
AZ,democrat,2018-10-30,18,13,5,11,4,15,11
AZ,democrat,2018-12-12,9,8,1,6,0,6,6
AZ,democrat,2018-12-13,9,9,0,7,0,7,7
AZ,democrat,2018-12-10,6,5,1,1,0,1,1
AZ,democrat,2018-11-13,41,40,1,31,0,31,31
AZ,democrat,2018-09-12,1,1,0,0,0,0,0
AZ,democrat,2018-05-26,5,2,3,1,0,1,1
AZ,democrat,2018-09-03,3,3,0,1,0,1,1
AZ,democrat,2018-09-28,10,10,0,6,0,6,6
AZ,democrat,2018-05-15,9,9,0,2,0,2,2
AZ,democrat,2018-08-16,4,4,0,2,0,2,2
AZ,democrat,2018-10-18,5,5,0,5,0,5,5
AZ,democrat,2018-06-27,1,0,1,0,1,1,0
AZ,democrat,2018-03-17,9,9,0,3,0,3,3
AZ,democrat,2018-09-06,3,3,0,2,0,2,2
AZ,democrat,2018-09-09,1,1,0,1,0,1,1
AZ,democrat,2018-05-04,23,22,3,14,3,17,14
AZ,democrat,2018-02-25,13,11,2,1,2,3,1
AZ,democrat,2018-08-03,7,7,0,4,0,4,4
AZ,democrat,2018-09-04,5,2,3,2,3,5,2
AZ,democrat,2018-03-28,6,5,1,2,0,2,2
