"user_id","user_party","user_state","followed_mcs","followed_mcs_dem","followed_mcs_rep","followed_mcs_dem_n","followed_mcs_rep_n","followed_mcs_sameparty_n","followed_mcs_samestate_n","followed_mcs_samestate_dem_n","followed_mcs_samestate_rep_n","followed_mcs_samestate_sameparty_n","followed_natmedia","followed_natmedia_n","followed_statemedia","followed_statemedia_n","followed_statemedia_samestate","followed_statemedia_samestate_n","followed_partisans_n","followed_partisans_sameparty_n"
"237294480","democrat","NY","240812994;72198806;182217410;36686040;17494010;970207298","240812994;72198806;182217410;36686040;17494010;970207298","","6","0","6","4","4","0","4","14511951;51241574","2","807095;15738599;17448662;18995454;9763482;82943769","6","807095;15738599;17448662;18995454;9763482;82943769","6","63","62"
"310414470","democrat","IL","","","","0","0","0","0","0","0","0","","0","","0","","0","4","4"
"245907654","republican","VA","2279098645;15356407;2933760046;37920978;130714799;37481291;323293114","","2279098645;15356407;2933760046;37920978;130714799;37481291;323293114","0","7","7","7","0","7","7","1367531;51241574","2","17487820;8756502;23764675;14527393","4","17487820;8756502;23764675;14527393","4","167","157"
"321416352","democrat","NY","72198806;357606935;231510077;29442313","72198806;357606935;231510077","","3","0","3","1","1","0","1","","0","11988052","1","11988052","1","62","62"
"393164039","democrat","UT","1099199839;343171266;60828944","1099199839;60828944","343171266","2","1","2","1","0","1","0","","0","15050354;192788396;15369276","3","15050354;192788396;15369276","3","35","23"
"386696819","democrat","TX","13218102","","13218102","0","1","0","1","0","1","0","","0","16258543;5692542;18206547;9830752;18004786;15021918;44513878;19919055;8940342;21426656;380971577;15679641","12","16258543;5692542;18206547;9830752;18004786;15021918;44513878;19919055;8940342;21426656;380971577;15679641","12","30","30"
"865234154","democrat","MT","50152441;171598736;29442313;16473577;357606935;43910797;29501253;17494010;26637348;18916432;29201047;970207298;72198806;16160352;19726613;15764644;23022687;946549322;18061669;216776631;23593446;30354991;486694111;515822213;18137749;21059255;36686040;15808765;109287731;223166587;250188760;293131808;242555999;19394188;150078976;476256944;278124059;1058256326;247334603;1058520120;15745368","171598736;16473577;357606935;43910797;29501253;17494010;26637348;29201047;970207298;72198806;16160352;15764644;946549322;23593446;30354991;486694111;515822213;18137749;21059255;36686040;15808765;109287731;223166587;250188760;293131808;242555999;150078976;476256944;278124059;247334603;1058520120","19394188;50152441;19726613;23022687;18061669;1058256326;18916432;15745368","31","8","31","2","2","0","2","759251;1367531;51241574","3","30267926;21316568;22707076;36708793;17546776;21243049;12568062;69658524;77301563;807095;16249481","11","69658524;30267926;21316568;36708793;22707076;17546776;12568062;21243049;77301563;16249481","10","169","157"
"16101770","republican","UT","18170310;88784440;26057209;343171266;2976598347","","18170310;88784440;26057209;343171266;2976598347","0","5","5","5","0","5","5","1367531;51241574","2","15050354;15369276;16910966","3","15050354;15369276;16910966","3","48","48"
"25640802","democrat","AZ","","","","0","0","0","0","0","0","0","","0","","0","","0","0","0"
"381552927","republican","TX","743601590;18566912;22055226;23022687;23976316;15751083;1074480192;377534571;13218102;74313566;1137590713;18916432;3609064098","","743601590;18566912;22055226;23022687;23976316;15751083;1074480192;377534571;13218102;74313566;1137590713;18916432;3609064098","0","13","13","12","0","12","12","51241574","1","44513878","1","44513878","1","53","51"
"257302726","democrat","NY","549579841;357606935;17494010;119250381;164369297;72198806;1051127714;2962813893;467823431;182217410;16160352;20747881;24195214;30354991;2970462034;36686040;15808765;150078976;33537967;193441812;571214272;1140648348;1080844782","549579841;357606935;17494010;119250381;164369297;72198806;1051127714;467823431;16160352;182217410;20747881;24195214;30354991;2970462034;36686040;15808765;150078976;33537967;193441812;571214272;1140648348;1080844782","2962813893","22","1","22","10","9","1","9","","0","17022537;43805270;23102350;71141734;318550411;18995454;11988052;14677919;9802132;9763482;2221841437;807095;24094444;2202615703;112772431;26996798;622066615;26054340;24905968;63363893;45564482;818040343;18198403","23","17022537;43805270;71141734;318550411;18995454;11988052;14677919;9802132;9763482;2221841437;807095;24094444;2202615703;112772431;26996798;622066615;26054340;24905968;63363893;45564482;818040343;18198403","22","403","402"
"18641684","republican","FL","818472418620608512;20467163;2853309155;818948638890217473;24735461;733751245;58579942;136526394;4433285713;23970171;1730030220;1177437224;217543151;15745368","818472418620608512;1730030220","20467163;2853309155;818948638890217473;24735461;733751245;58579942;136526394;4433285713;23970171;1177437224;217543151;15745368","2","12","12","11","2","9","9","1367531;51241574","2","14304462","1","14304462","1","342","340"
"330592662","democrat","TX","240812994;168502762;15808765;342863309;1531521632;30354991","240812994;168502762;15808765;342863309;1531521632;30354991","","6","0","6","2","2","0","2","","0","16365305;5692542;44513878;17595745;15679641","5","16365305;5692542;44513878;17595745;15679641","5","45","43"
"36632865","democrat","FL","20597460;7429102;172858784;38970940","20597460;7429102;172858784;38970940","","4","0","4","2","2","0","2","","0","15822299","1","15822299","1","50","37"
"1927853785","democrat","CA","47798449;21059255;22012091;15764644;44251742;476256944;1055730738;312134473;30354991;398193180","21059255;22012091;15764644;44251742;476256944;1055730738;312134473;30354991;398193180","47798449","9","1","9","9","8","1","8","759251","1","39565067;46243682;19082263;23372163;14411304;17820493;16664681;71365246;807095","9","39565067;46243682;19082263;23372163;14411304;17820493;16664681;71365246","8","81","65"
"283741184","democrat","IL","493429193;15764644;24195214;36948268;247334603;56864092;237814920","493429193;15764644;24195214;36948268;247334603;56864092","237814920","6","1","6","6","5","1","5","1367531","1","7313362;18148466;8960722;30284449;16381558;12811952;16104602;16659634;13604262;58490366;760664437","11","7313362;18148466;8960722;30284449;16381558;12811952;16104602;16659634;13604262;58490366;760664437","11","247","232"
"66120349","democrat","MA","72198806;75785294;150078976;357606935;172858784;1129029661;21406834;14135426;2293131060;29450962;30354991;970207298","72198806;75785294;150078976;357606935;172858784;1129029661;21406834;14135426;2293131060;29450962;30354991;970207298","","12","0","12","6","6","0","6","14511951","1","95431448;7313362;14420767;16684965;41609621;2488541;14278568;16626603;807095","9","95431448;14420767;16684965;41609621;2488541;14278568;16626603","7","278","277"
"790845806","republican","IL","219429281;993153006","","219429281;993153006","0","2","2","2","0","2","2","","0","7313362;14026372;50664589","3","7313362;14026372;50664589","3","31","30"
"52596035","democrat","NJ","1473761198;2340948996;15808765;31801993;1265423480;18695134;3122099613","1473761198;2340948996;15808765;31801993;1265423480;18695134;3122099613","","7","0","7","7","7","0","7","759251;51241574","2","11877492;21021385;14179819;807095","4","11877492;21021385;14179819","3","56","55"
"19741685","democrat","TX","20688358;29442313;80612021;76649729;170111219;43910797;15751083;1074480192;237312687;12726012;168502762;23022687;20597460;172858784;24183358;342863309;231510077;216776631;26424123;111635527;33563161;1083448909;23976316;323440720;153944899;156333623;13218102;18030431;2963445730;19394188;19926675;210926192;216881337;15745368","168502762;111635527;20688358;33563161;1083448909;80612021;20597460;323440720;170111219;172858784;153944899;43910797;342863309;156333623;231510077;210926192","2963445730;19394188;23022687;23976316;76649729;24183358;15745368;15751083;1074480192;13218102;19926675;216881337;237312687;12726012;26424123;18030431","16","16","16","24","12","12","12","759251;14511951;1367531;51241574","4","15535842;26937936;15099229;17095956;15679641;15615783;16365305;18206547;24037404;9830752;15021918;8940342;21426656;807095;1650579692;54930042;16258543;14337705;44513878;233990278;193991291;17469289;221855426;5692542;18004786;16713771;19919055","27","15535842;26937936;15099229;17095956;15679641;15615783;16365305;18206547;24037404;9830752;15021918;8940342;21426656;1650579692;54930042;16258543;14337705;44513878;193991291;233990278;5692542;221855426;18004786;16713771;19919055","25","376","319"
"21579611","democrat","CA","1051127714;21059255;15764644;29442313;1037321378;476256944;15808765;328679423;24913074;30354991;1058520120;398193180","1051127714;21059255;15764644;1037321378;476256944;15808765;328679423;24913074;30354991;1058520120;398193180","","11","0","11","7","7","0","7","759251;14511951;51241574","3","19560636;210975338;123351802;18132494;15754281;188760481;14677919;48823671;10433782;30275911;14411304;19315665;34700777;16664681;807095;15458277;121597316","17","19560636;188760481;210975338;18132494;123351802;30275911;48823671;10433782;14411304;19315665;34700777;16664681;15458277;121597316","14","801","796"
"506050549","republican","OH","23022687;211530910;15394954;518644221;211420609;236916916;51228911;237750442;18915145;976969338;18916432;18166778;234822928;15745368","","23022687;211530910;15394954;518644221;211420609;236916916;51228911;237750442;18915145;976969338;18916432;18166778;234822928;15745368","0","14","14","11","0","11","11","1367531","1","14267944;43405364;31567003;17870329;27715037;18169582;807095","7","14267944;43405364;31567003;17870329;27715037;18169582","6","30","25"
"2512863602","democrat","MA","2293131060","2293131060","","1","0","1","1","1","0","1","","0","19400588;14420767;241227728","3","19400588;14420767;241227728","3","66","66"
"3022998240","democrat","AZ","236279233;29442313;357606935;17494010;49217025;1089859058;36948268;970207298;72198806;15764644;20747881;172858784;3018670151;231510077;229197216;216776631;30354991;28602948;2966570782;36686040;15808765;102178242;19394188;476256944;808416682972770304;247334603;1080844782","236279233;357606935;17494010;49217025;1089859058;36948268;970207298;72198806;15764644;20747881;172858784;3018670151;231510077;30354991;28602948;2966570782;36686040;15808765;102178242;476256944;808416682972770304;247334603;1080844782","19394188;229197216","23","2","23","8","6","2","6","759251;14511951;1367531;51241574","4","7113852;14677919;15754281;17490662;44439772;2216773626;16562166;102760244;14269985;15925421;16664681;807095;23835272","13","7113852;17490662;2216773626;16562166;44439772;102760244;14269985;15925421;23835272","9","782","732"
"616780155","republican","AZ","240760644;816652616625168388;702601370344402944","","240760644;816652616625168388;702601370344402944","0","3","3","3","0","3","3","","0","353889075;17490662;22528819;102760244;14269985","5","353889075;17490662;22528819;102760244;14269985","5","740","738"
"1921759320","democrat","IL","1009269193","1009269193","","1","0","1","1","1","0","1","","0","","0","","0","6","6"
"37946269","republican","FL","487297085;58579942;23022687;1058807868;1074480192;216881337;15745368","","487297085;58579942;23022687;1058807868;1074480192;216881337;15745368","0","7","7","4","0","4","4","51241574","1","","0","","0","25","25"
"89836466","republican","TX","23022687;88784440;1074480192;13218102;22055226;237348797","","23022687;88784440;1074480192;13218102;22055226;237348797","0","6","6","4","0","4","4","1367531","1","44513878;6573302","2","44513878;6573302","2","35","34"
"814259801739956224","democrat","MT","11651202;3420965229;515822213","515822213","11651202;3420965229","1","2","1","3","1","2","1","","0","22707076;36708793;12568062;21243049;807095;16249481","6","36708793;22707076;12568062;21243049;16249481","5","32","28"
"507562427","republican","OH","18915145;2612307559;77839894","","18915145;2612307559;77839894","0","3","3","3","0","3","3","","0","21412739;31460417;14267944;53584356;27715037;20732804;19923351;21319429;10685542","9","21412739;31460417;14267944;53584356;27715037;20732804;19923351;21319429;10685542","9","37","34"
"1871673438","democrat","OH","29442313;357606935;43910797;582070020;1064206014;26637348;18829123;29450962;970207298;30354991;21059255;24768753;36686040;15808765;14135426;13491312;466532637;1531521632;153486399;432676344;2968451607;248735463","357606935;43910797;582070020;1064206014;26637348;18829123;29450962;970207298;30354991;21059255;24768753;36686040;15808765;14135426;13491312;466532637;1531521632;153486399;432676344;2968451607;248735463","","21","0","21","8","8","0","8","759251;14511951;51241574","3","14267944;50409375;14076171;110603157;208650694;10685542;18169582;807095","8","14267944;50409375;14076171;110603157;208650694;10685542;18169582","7","104","96"
"326335855","democrat","NY","29442313;803694179079458816;17494010;119250381;164369297;970207298;72198806;467823431;182217410;111635980;221792092;164007407;30354991;2970462034;33563161;15808765;1072467470;476256944;571214272;258900199","803694179079458816;17494010;119250381;164369297;970207298;72198806;467823431;182217410;111635980;221792092;164007407;30354991;2970462034;33563161;15808765;1072467470;476256944;571214272;258900199","","19","0","19","14","14","0","14","","0","22059385;17448662;45564482;8862532;9763482;807095;17469289;11988052","8","22059385;11988052;17448662;45564482;8862532;9763482;807095;17469289","8","333","333"
"18112393","democrat","VA","29442313;409719505;970207298;2319503065;16160352;15764644;2962868158;20747881;172858784;30354991;7429102;234057152;15808765;14135426;15361570;15356407;476256944;161791703;459051498;125706625;323293114","15361570;2319503065;16160352;15764644;2962868158;20747881;172858784;476256944;125706625;15808765;409719505;14135426;161791703;459051498;30354991;7429102;970207298","323293114;234057152;15356407","17","3","17","11","8","3","8","51241574","1","23764675;17136814;303857589;303855296;17815585;28522270;807095","7","23764675;17136814;303857589;303855296;17815585;28522270","6","338","327"
"184472657","republican","VA","733751245;234057152;37481291;172858784;37920978;130714799;837722935095930883;7429102","7429102;172858784","733751245;234057152;37481291;37920978;130714799;837722935095930883","2","6","6","7","2","5","5","51241574","1","23764675;16562479;15754281;8756502;807095;34982802","6","16562479;23764675;15754281;8756502;34982802","5","195","186"
"40834201","republican","AZ","733751245;19394188;1480852568;816652616625168388;20747881;16056306;229197216;18916432;702601370344402944;15745368","20747881","1480852568;19394188;733751245;816652616625168388;16056306;229197216;18916432;702601370344402944;15745368","1","9","9","6","1","5","5","","0","17490662;44439772;14269985;18955124;23835272","5","17490662;44439772;14269985;18955124;23835272","5","292","281"
"239211082","democrat","IL","789244177;1339931490;24195214;247334603;56864092;305216911;1058520120","789244177;1339931490;24195214;247334603;56864092;305216911;1058520120","","7","0","7","7","7","0","7","","0","16826147;18148466;214159640;138565725;19472759;160596522;16381558;12811952;18703718;16104602;807095","11","16826147;18148466;214159640;138565725;19472759;160596522;16381558;12811952;18703718;16104602","10","84","83"
"3047585753","republican","VA","7429102;172858784","7429102;172858784","","2","0","0","2","2","0","0","","0","23764675","1","23764675","1","2","0"
"102133945","democrat","NJ","74508260;15764644;407039290;15808765;31801993;18695134;241207373;1155335864;544553624;18696134","74508260;15764644;407039290;15808765;31801993;18695134;1155335864;544553624;18696134","241207373","9","1","9","9","8","1","8","759251;1367531;51241574","3","102751218;17802205;14909815;15754281;117513185;24751297;17204800;19609379;21021385;16164289;62964501;15062527;17498747;34677788;11877492;27989791;180578566;807095;118770011;488485408;485052236;17469289;20524105;38256654;113681005;14179819;474297689","27","102751218;17802205;117513185;14909815;24751297;17204800;19609379;21021385;16164289;62964501;15062527;17498747;34677788;11877492;27989791;180578566;118770011;488485408;485052236;20524105;38256654;113681005;14179819","23","275","220"
"278069320","republican","NV","18170310;24735461;221162525;98471035;233842454;16056306;1074480192;37481291;18916432;237348797;217543151;266133081;1480852568;23022687;41363507;15673703;54412900;15745368;18166778;343041182;85689484;19739126;88784440;17907578;22509548;963480595;102178242;432895323;733751245;18566912;21269970;15428227;75364211;17976923;402719755;216881337;1249982359;122174004","102178242;17907578;122174004","18170310;24735461;221162525;98471035;233842454;16056306;1074480192;37481291;18916432;237348797;217543151;266133081;1480852568;23022687;41363507;15673703;54412900;18166778;343041182;85689484;19739126;88784440;22509548;963480595;432895323;733751245;18566912;21269970;15428227;75364211;17976923;402719755;216881337;1249982359;15745368","3","35","35","7","3","4","4","759251;1367531;51241574","3","29825057;3040402092;9234352;9690012;67065673;11058482;66512350;47473766;90500349;15358759;12055942;807095;63799920","13","29825057;3040402092;9234352;9690012;90500349;11058482;67065673;66512350;47473766;15358759;12055942;63799920","12","278","179"
"119092483","republican","NY","3374540505;15874918;756285384;2750127259;15745368","","3374540505;15874918;756285384;2750127259;15745368","0","5","5","4","0","4","4","51241574","1","89550207;16030899;8861182;15738599;9763482;17469289","6","89550207;16030899;8861182;15738599;9763482;17469289","6","46","43"
"77241120","republican","UT","18170310;26057209;16056306;18916432;1480852568;23022687;148006729;712783082336571392;600463589;262756641;400246874;18166778;21059255;19739126;88784440;1209417007;389554914;1072008757;2976598347;733751245;19394188;21269970;343171266;15745368","21059255;400246874","18170310;26057209;16056306;18916432;1480852568;23022687;148006729;712783082336571392;600463589;262756641;18166778;19739126;88784440;1209417007;389554914;1072008757;2976598347;733751245;19394188;21269970;343171266;15745368","2","22","22","9","0","9","9","759251;1367531;51241574","3","31592058;19512380;15754281;21226437;17007478;15369276;16910966;55391476;38473607;154634714;15050354;807095;19958805","13","31592058;19512380;21226437;15050354;17007478;15369276;16910966;38473607;154634714;55391476;19958805","11","414","397"
"41461880","democrat","AZ","20747881;2966570782;49217025;1080844782","20747881;2966570782;49217025;1080844782","","4","0","4","4","4","0","4","","0","17490662","1","17490662","1","119","113"
"56548172","republican","MA","23022687;1129029661;1074480192;216881337;237348797;15745368","1129029661","23022687;1074480192;216881337;237348797;15745368","1","5","5","1","1","0","0","759251;1367531;51241574","3","95431448;114490264;15754281;14420767;16684965;2488541","6","95431448;114490264;14420767;16684965;2488541","5","151","141"
"40045792","republican","FL","18170310;55677432;37920978;16056306;16256269;29201047;213339899;23022687;18061669;172858784;278005891;26051676;7270292;7429102;33977070;487297085;21157904;20053279;1209417007;15808765;21406834;14135426;1071900114;19658173;15361570;23712174;15394954;17976923;25781141;19926675;15745368;15116570;50152441;10615232;18805303;20552026;1074480192;48117116;14275291;18829123;12726012;19407835;19726613;41363507;19318314;20597460;24745957;816833925456789505;237299871;32010840;15856366;36686040;31611298;13218102;20113797;22509548;14984637;19394188;20545793;23970171;1058807868;25086658;33655490;19929362;11650762;39249305;18696134;27676828;5558312;18166778;16102244;19739126;13491312;18030431;15356407;136526394;15428227;153486399;18695134;216881337;28423263;41403889;15954997;20467163;818948638890217473;58579942;15751083;74198348;18916432;217543151;97963837;16160352;22527499;24183358;31801993;21111098;20015903;1177437224;15600527;26778110;26424123;22669526;2853309155;23976316;17513304;19139963;21269970;26062385;18967498;56864092;816111677917851649","20552026;18829123;29201047;16160352;19318314;20597460;172858784;24745957;816833925456789505;31801993;278005891;15954997;7429102;22669526;36686040;15808765;31611298;21406834;14135426;13491312;20113797;14984637;15361570;20545793;153486399;18695134;25781141;56864092;39249305;18696134","18170310;55677432;37920978;16056306;16256269;213339899;23022687;18061669;26051676;7270292;33977070;487297085;21157904;20053279;1209417007;1071900114;19658173;23712174;15394954;17976923;19926675;15745368;15116570;50152441;10615232;18805303;1074480192;48117116;14275291;12726012;19407835;19726613;41363507;237299871;32010840;15856366;13218102;22509548;19394188;23970171;1058807868;25086658;33655490;19929362;11650762;27676828;5558312;18166778;16102244;19739126;18030431;15356407;136526394;15428227;28423263;216881337;41403889;20467163;818948638890217473;58579942;15751083;74198348;18916432;217543151;97963837;24183358;21111098;20015903;1177437224;15600527;26778110;26424123;2853309155;23976316;17513304;19139963;21269970;26062385;18967498;22527499;816111677917851649","30","81","81","18","1","17","17","759251;1367531","2","10424112;14304462;19344401;87267905;16297945;26054340;112487649;111123725;32533893;6942422;14085040;15572679;1429761;15822299","14","10424112;14304462;19344401;16297945;87267905;112487649;111123725;32533893;14085040;6942422;15572679;1429761;15822299","13","2223","2212"
"3030814395","republican","FL","58579942;23022687;1074480192;25086658;15745368","","58579942;23022687;1074480192;25086658;15745368","0","5","5","3","0","3","3","1367531","1","1429761;17001533","2","1429761;17001533","2","36","36"
"2377900363","republican","MT","733751245;235217558;2856787757;23022687;214767677;16473577;88784440;2863210809;54412900;15745368;11651202;3420965229;216881337;18916432;237348797;202206694;217543151;26574496","16473577","733751245;235217558;2856787757;23022687;214767677;88784440;2863210809;54412900;15745368;11651202;3420965229;216881337;18916432;237348797;202206694;217543151;26574496","1","17","17","5","1","4","4","1367531;51241574","2","30267926;21316568;22707076;17546776;21243049;12568062;69658524;17469289","8","69658524;30267926;21316568;22707076;17546776;12568062;21243049","7","72","55"
"3353710127","democrat","IL","","","","0","0","0","0","0","0","0","","0","7313362;17974880;20458841;14391192;27093830;12811952;16104602;35804289","8","7313362;17974880;20458841;14391192;27093830;12811952;16104602;35804289","8","48","46"
"2997394118","democrat","FL","2433737761;65541270;58579942;60828944;1077121945;137794015;109071031;1730030220;216776631;30354991","2433737761;65541270;60828944;1077121945;137794015;109071031;1730030220;30354991","58579942","8","1","8","6","5","1","5","51241574","1","48732959;1160968735","2","48732959;1160968735","2","57","53"
"3248493157","democrat","CA","21059255;2371339658;239949176;36686040;476256944;15808765;161411080;1055730738;23593446;30252303;24913074;30354991;193732179;248735463;398193180","21059255;2371339658;239949176;36686040;476256944;15808765;161411080;1055730738;23593446;30252303;24913074;30354991;193732179;248735463;398193180","","15","0","15","13","13","0","13","","0","188760481;2351294292;176509198;163633469;14411304;25536902;47383110;20496846;16664681","9","188760481;2351294292;176509198;163633469;14411304;25536902;47383110;20496846;16664681","9","352","345"
"201429349","republican","MA","1379584350;2279098645;733751245;19726613;23022687;124540457;88784440;1074480192;242892689;248495200;216881337;18916432;15745368","124540457;242892689;248495200","1379584350;2279098645;733751245;19726613;23022687;88784440;1074480192;216881337;18916432;15745368","3","10","10","3","3","0","0","","0","210862462;402738559;95431448;16684965;15610400;8861452;79186359;89271025;151566654;8861262;2488541;1160879815;19033755;18672012;11178352;18480451","16","95431448;210862462;402738559;16684965;15610400;8861452;79186359;151566654;8861262;89271025;1160879815;2488541;19033755;11178352;18672012;18480451","16","221","118"
"1367742536","republican","AZ","816652616625168388;20747881;1080844782;16056306;229197216;240760644;237348797;702601370344402944","20747881;1080844782","816652616625168388;16056306;229197216;240760644;237348797;702601370344402944","2","6","6","7","2","5","5","1367531;51241574","2","17490662;807095;14269985","3","17490662;14269985","2","38","37"
"51740030","republican","AZ","20747881;229197216","20747881","229197216","1","1","1","2","1","1","1","","0","17490662","1","17490662","1","18","17"
"2176475695","republican","MA","1055907624","1055907624","","1","0","0","1","1","0","0","","0","20459018;16684965;16381061;1180294070;26262890;1158286766;8861262;191658586;2488541;17367189;375124368","11","20459018;16684965;26262890;1180294070;16381061;191658586;1158286766;8861262;2488541;17367189;375124368","11","239","199"
"123272512","republican","OH","727242919;236916916;18915145;976969338;78403308","","727242919;236916916;18915145;976969338;78403308","0","5","5","4","0","4","4","1367531","1","31567003;14267944;68460567","3","31567003;68460567;14267944","3","89","81"
"152685250","democrat","MT","16473577","16473577","","1","0","1","1","1","0","1","51241574","1","22707076;36708793;12568062;21243049;807095;16249481","6","36708793;22707076;12568062;21243049;16249481","5","17","16"
"62916738","democrat","MA","75785294;15764644;242426145;357606935;461720085;310310133;442824717;232992031;21406834;1129029661;242892689;216776631;248495200;1055907624;970207298","75785294;15764644;242426145;357606935;461720085;310310133;442824717;232992031;21406834;1129029661;242892689;248495200;1055907624;970207298","","14","0","14","13","13","0","13","759251;51241574","2","95431448;15005770;14677919;14420767;16684965;15610400;82103906;2488541;41609621;11178352;372464819;476105634;313045596;807095;1671409176","15","95431448;15005770;14420767;16684965;15610400;82103906;41609621;2488541;11178352;476105634;372464819;313045596;1671409176","13","1128","1126"
"417574791","republican","OH","23022687;211420609;742735530287304704;1531521632;17976923;2612307559;59536644;18915145;216776631;216881337;18166778;217543151;15745368","1531521632","23022687;211420609;742735530287304704;17976923;59536644;2612307559;18915145;216881337;18166778;217543151;15745368","1","11","11","7","1","6","6","759251;14511951;1367531;51241574","4","15754281;14267944;24209004;31482567;15763558;10685542;807095","7","14267944;24209004;31482567;15763558;10685542","5","236","217"
"838928948","democrat","TX","168502762;20688358;323440720;15808765;342863309;231510077;13218102","168502762;20688358;323440720;15808765;342863309;231510077","13218102","6","1","6","6","5","1","5","759251;14511951;51241574","3","16365305;14677919;15342142;16258543;5692542;9830752;15021918;16664681;20088983;44513878;45564482;8940342;15099229;807095;15679641","15","16365305;15342142;16258543;5692542;9830752;15021918;20088983;44513878;8940342;15099229;15679641","11","123","121"
"1043581705","republican","VA","323293114","","323293114","0","1","1","1","0","1","1","","0","","0","","0","12","12"
"1671024336","democrat","NV","357606935;17494010;248495200;29450962;818554054309715969;970207298;72198806;4749863113;381152398;816282029276938240;3145735852;30354991;63169388;36686040;15808765;17907578;223166587;102178242;19394188;476256944;1058520120;122174004","357606935;17494010;248495200;29450962;818554054309715969;970207298;72198806;4749863113;381152398;816282029276938240;3145735852;30354991;63169388;36686040;15808765;17907578;223166587;102178242;476256944;1058520120;122174004","19394188","21","1","21","7","7","0","7","51241574","1","15754281;9690012;15358759;12055942;16664681","5","9690012;15358759;12055942","3","111","111"
"924553015","democrat","VA","172858784;409719505;161791703;459051498;7429102","172858784;409719505;161791703;459051498;7429102","","5","0","5","5","5","0","5","759251;14511951","2","14677919;17487820;23764675;16725341;807095;14527393","6","17487820;16725341;23764675;14527393","4","46","43"
"160436548","republican","UT","63650107;18170310;41363507;15808765;20015903","15808765","63650107;18170310;20015903;41363507","1","4","4","1","0","1","1","","0","43985046","1","43985046","1","80","79"
"1689528176","republican","CA","47798449;21059255;2327941633;19739126;15428227;21346398;36676406;1069124515;1128514404;30252303;248699486;30354991","30354991;21059255;30252303","47798449;2327941633;19739126;15428227;1069124515;21346398;36676406;1128514404;248699486","3","9","9","12","3","9","9","51241574","1","188760481;75375556;22118487;61045464;15754281;807095;14411304;23092822;16664681;33055408;8249832","11","188760481;75375556;22118487;61045464;14411304;23092822;16664681;33055408;8249832","9","174","148"
"1163966798","democrat","OH","24768753;43910797;582070020;153486399;18915145;581141508;188019606","582070020;24768753;43910797;153486399;188019606;581141508","18915145","6","1","6","6","5","1","5","","0","22795270;50291714","2","22795270;50291714","2","52","50"
"55685994","democrat","CA","1222257180;267938462;29442313;88806753;357606935;29501253;17494010;245451804;1074480192;1135486501;29450962;18916432;3044993235;970207298;2543742324;942156122;15764644;21346398;172858784;479872233;216776631;24913074;30354991;47798449;21059255;2327941633;19739126;239949176;36686040;385429543;14135426;30216513;19394188;2371339658;44251742;15428227;1037321378;476256944;161411080;1055730738;38254095;312134473;771152516;950783972;216881337;249348006;193732179;248735463;398193180","1222257180;267938462;88806753;357606935;29501253;17494010;245451804;1135486501;29450962;3044993235;970207298;2543742324;942156122;15764644;172858784;479872233;24913074;30354991;21059255;239949176;36686040;385429543;14135426;30216513;2371339658;44251742;1037321378;476256944;161411080;1055730738;38254095;312134473;771152516;950783972;249348006;193732179;248735463;398193180","47798449;19394188;2327941633;19739126;15428227;21346398;1074480192;216881337;18916432","38","9","38","37","32","5","32","759251;14511951;51241574","3","188760481;15754281;25375098;10433782;637388035;163633469;14411304;23092822;16664681;8249832;121597316;14677919;15292065;25375420;17718497;9763482;807095;41416662;17446621;28166836;17469289;5513142;20496846","23","188760481;41416662;15292065;25375098;25375420;10433782;637388035;5513142;17718497;163633469;14411304;23092822;17446621;20496846;16664681;28166836;8249832;121597316","18","385","367"
"20809530","republican","TX","233737858;20688358;1096059529;4827594804;264219447;233842454;93443168;2612307559;15751083;18632666;1074480192;18916432;237348797;237312687;12726012;217543151;266133081;1480852568;2964174789;23022687;5558312;382791093;600463589;15745368;18915145;296361085;2891210047;21157904;2853309155;23976316;88784440;2929491549;555474658;13218102;202206694;18566912;21269970;75364211;2955485182;249288197;343171266;22055226;216881337;291756142","20688358","233737858;1096059529;4827594804;264219447;233842454;93443168;2612307559;15751083;18632666;1074480192;18916432;237348797;237312687;12726012;217543151;266133081;1480852568;2964174789;23022687;5558312;382791093;600463589;15745368;18915145;296361085;2891210047;21157904;2853309155;23976316;88784440;2929491549;555474658;13218102;202206694;18566912;21269970;75364211;2955485182;249288197;343171266;22055226;216881337;291756142","1","43","43","14","1","13","13","1367531;51241574","2","16365305;191216971;15850444;5692542;26937936;17889684;44513878;8940342;836120630;15679641","10","191216971;16365305;15850444;5692542;26937936;17889684;44513878;8940342;836120630;15679641","10","516","501"
"121208502","republican","NJ","19739126;2962994194;241207373;1289319271;613725908;29766367","","19739126;2962994194;241207373;1289319271;613725908;29766367","0","6","6","4","0","4","4","759251;1367531","2","102751218;15754281;14909815;19609379;18995454;21021385;11344472;16164289;62964501;15062527;17498747;34677788;11877492;240818975;27989791;9763482;118770011;240816365;14179819;197052458;15738599","21","15062527;118770011;102751218;14909815;17498747;14179819;197052458;34677788;11877492;240818975;27989791;19609379;240816365;21021385;11344472;16164289;62964501","17","143","129"
